dataset,model,task,protocol,seed,subject_id,metric_name,metric_value,num_recordings,checkpoint_id,artifact_scope
etard_tf64,eegnet,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P07,mean_recording_pearson_r,0.06711522292372823,40,eegnet_epoch_24,subject_specific_modelset_etard_full
etard_tf64,adt,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P07,mean_recording_pearson_r,0.04801468432647758,40,adt_epoch_6,subject_specific_modelset_etard_full
etard_tf64,vlaai,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P07,mean_recording_pearson_r,0.06181157889472115,40,vlaai_epoch_1,subject_specific_modelset_etard_full
etard_tf64,happyquokka,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P07,mean_recording_pearson_r,0.01620423204757946,40,happyquokka_epoch_15,subject_specific_modelset_etard_full
etard_tf64,linear,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P08,mean_recording_pearson_r,0.0805978946428623,40,linear_ols,subject_specific_modelset_etard_full
etard_tf64,ridge,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P08,mean_recording_pearson_r,0.13969030556840906,40,ridge_alpha_100.0,subject_specific_modelset_etard_full
etard_tf64,lasso,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P08,mean_recording_pearson_r,0.0913416808851735,40,lasso_alpha_0.001,subject_specific_modelset_etard_full
etard_tf64,elasticnet,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P08,mean_recording_pearson_r,0.09221225112432056,40,elasticnet_alpha_0.001_l1_0.8,subject_specific_modelset_etard_full
etard_tf64,cca,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P08,mean_recording_pearson_r,0.075551125346868,40,cca_nc_4,subject_specific_modelset_etard_full
etard_tf64,fcnn,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P08,mean_recording_pearson_r,0.08145158270092161,40,fcnn_epoch_3,subject_specific_modelset_etard_full
etard_tf64,dnn,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P08,mean_recording_pearson_r,0.08145158270092161,40,dnn_epoch_3,subject_specific_modelset_etard_full
etard_tf64,cnn,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P08,mean_recording_pearson_r,0.1268608568285052,40,cnn_epoch_3,subject_specific_modelset_etard_full
etard_tf64,eegnet,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P08,mean_recording_pearson_r,0.14009692493144627,40,eegnet_epoch_11,subject_specific_modelset_etard_full
etard_tf64,adt,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P08,mean_recording_pearson_r,0.15442498775195998,40,adt_epoch_2,subject_specific_modelset_etard_full
etard_tf64,vlaai,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P08,mean_recording_pearson_r,0.10279563438244335,40,vlaai_epoch_1,subject_specific_modelset_etard_full
etard_tf64,happyquokka,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P08,mean_recording_pearson_r,0.14563403794553578,40,happyquokka_epoch_28,subject_specific_modelset_etard_full
etard_tf64,linear,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P09,mean_recording_pearson_r,0.05397494067019461,40,linear_ols,subject_specific_modelset_etard_full
etard_tf64,ridge,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P09,mean_recording_pearson_r,0.10027278233823851,40,ridge_alpha_100.0,subject_specific_modelset_etard_full
etard_tf64,lasso,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P09,mean_recording_pearson_r,0.05905216001005509,40,lasso_alpha_0.001,subject_specific_modelset_etard_full
etard_tf64,elasticnet,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P09,mean_recording_pearson_r,0.05956559446231702,40,elasticnet_alpha_0.001_l1_0.8,subject_specific_modelset_etard_full
etard_tf64,cca,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P09,mean_recording_pearson_r,0.0699834063290874,40,cca_nc_4,subject_specific_modelset_etard_full
etard_tf64,fcnn,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P09,mean_recording_pearson_r,0.06052687202317385,40,fcnn_epoch_4,subject_specific_modelset_etard_full
etard_tf64,dnn,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P09,mean_recording_pearson_r,0.06052687202317385,40,dnn_epoch_4,subject_specific_modelset_etard_full
etard_tf64,cnn,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P09,mean_recording_pearson_r,0.08754920598705271,40,cnn_epoch_7,subject_specific_modelset_etard_full
etard_tf64,eegnet,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P09,mean_recording_pearson_r,0.0914962635605347,40,eegnet_epoch_13,subject_specific_modelset_etard_full
etard_tf64,adt,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P09,mean_recording_pearson_r,0.11296447717892708,40,adt_epoch_4,subject_specific_modelset_etard_full
etard_tf64,vlaai,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P09,mean_recording_pearson_r,0.07891564429512929,40,vlaai_epoch_4,subject_specific_modelset_etard_full
etard_tf64,happyquokka,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P09,mean_recording_pearson_r,0.1140968188738071,40,happyquokka_epoch_43,subject_specific_modelset_etard_full
etard_tf64,linear,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P10,mean_recording_pearson_r,0.05751380747604471,40,linear_ols,subject_specific_modelset_etard_full
etard_tf64,ridge,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P10,mean_recording_pearson_r,0.1440027855848304,40,ridge_alpha_100.0,subject_specific_modelset_etard_full
etard_tf64,lasso,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P10,mean_recording_pearson_r,0.09264746312519562,40,lasso_alpha_0.001,subject_specific_modelset_etard_full
etard_tf64,elasticnet,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P10,mean_recording_pearson_r,0.09667201505321883,40,elasticnet_alpha_0.01_l1_0.2,subject_specific_modelset_etard_full
etard_tf64,cca,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P10,mean_recording_pearson_r,0.10525841471761169,40,cca_nc_1,subject_specific_modelset_etard_full
etard_tf64,fcnn,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P10,mean_recording_pearson_r,0.09636919055979025,40,fcnn_epoch_1,subject_specific_modelset_etard_full
etard_tf64,dnn,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P10,mean_recording_pearson_r,0.09636919055979025,40,dnn_epoch_1,subject_specific_modelset_etard_full
etard_tf64,cnn,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P10,mean_recording_pearson_r,0.14803266139217208,40,cnn_epoch_5,subject_specific_modelset_etard_full
etard_tf64,eegnet,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P10,mean_recording_pearson_r,0.14409028862756784,40,eegnet_epoch_12,subject_specific_modelset_etard_full
etard_tf64,adt,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P10,mean_recording_pearson_r,0.1827677384170755,40,adt_epoch_3,subject_specific_modelset_etard_full
